,text,transformers_score,textblob_score,family
807,@mlstantial @MosquitoLab @BioInFocus @thmithy @Chelse_Prather @talkingrootworm @drdavecoyle @DanPeach3 @EntoSpring @LMDiepenbrock @KeithPiccard @AutumnAngelus @ANatureGal @Entemnein @Cdozo @RTC_Ento @KirkHillier @WildEcology @monotomidae Supposed to be 52F and partly cloudy. Only problem here is my UV bulb isnt supposed to get here until next Thursday &gt;:-(,-0.9964666962623596,-0.25,Monotomidae
808,@MosquitoLab @BioInFocus @JasonACoral @thmithy @Chelse_Prather @talkingrootworm @drdavecoyle @DanPeach3 @EntoSpring @LMDiepenbrock @KeithPiccard @AutumnAngelus @ANatureGal @Entemnein @Cdozo @RTC_Ento @KirkHillier @WildEcology @monotomidae I hope it's actually warm this Friday!!!!! It's been snowing here all weekend :/,0.9883988499641418,0.375,Monotomidae
809,"@monotomidae Intermittently, yes! :)",0.5700985193252563,0.5,Monotomidae
810,@americanbeetles @monotomidae Oh my god that is perfect!,0.9996742010116577,1.0,Monotomidae
811,"@monotomidae Yes. It's Mimemodes carenifrons Grouvelle, 1913 !
https://t.co/qlOTuFJAje https://t.co/n0UKbLuU7U",-0.9394493103027344,0.0,Monotomidae
812,"@fran_keller @monotomidae hahaha I was going to say Leonid Brezhnev, we both have our finger on the pulse of today's youth for sure https://t.co/zwEprHED49",0.9965180158615112,0.35,Monotomidae
813,@fran_keller @monotomidae It’s from the rankin bass the year without a Santa Claus! Not angry just the heat miser gif. https://t.co/o1gcOeS9Z1,-0.9945258498191833,0.031249999999999986,Monotomidae
814,@monotomidae Heat miser  is a character in one of the clay animation Rudolph the Red-Nosed Reindeer movies. He sings a little song too.,-0.8782966136932373,-0.1875,Monotomidae
815,@monotomidae https://t.co/WAh14gnCOy,-0.9906446933746338,0.0,Monotomidae
816,HOLY SHIRT BALLS SOMEONE PHOTOGRAPHED THE ANGRY EYEBROWS MONOTOMID. #monotomidae https://t.co/u8JdXucByv,-0.9985256195068359,-0.5,Monotomidae
817,"A beetle lifer is always exciting, and it’s even better when it’s not only a new species but a whole new family for you! This is Rhizophagus bipustulatus, a member of the Monotomidae, caught in the vane trap this week. @agromyzidman https://t.co/Gmc3D3uc74",0.99551922082901,0.2178030303030303,Monotomidae
818,@monotomidae Is this waffles Zoom photo? Looks almost identical to mine,-0.9967536926269531,0.0,Monotomidae
819,"@monotomidae Is that ""mildly startled?""",-0.9748460650444031,0.3333333333333333,Monotomidae
820,@monotomidae Waffles is affronted,0.624638557434082,0.0,Monotomidae
821,My cat’s face is the best. #wafflesthecat https://t.co/ALBMKtZPSW,0.9994493126869202,1.0,Monotomidae
822,@monotomidae Looks like ferrugineus,-0.9969738721847534,0.0,Monotomidae
823,"@monotomidae Haven't keyed it out yet, but afaik parallelocillis hasn't been recorded here before",-0.9794563055038452,0.0,Monotomidae
824,@MosquitoLab @BioInFocus @JasonACoral @thmithy @Chelse_Prather @talkingrootworm @drdavecoyle @DanPeach3 @EntoSpring @LMDiepenbrock @KeithPiccard @AutumnAngelus @ANatureGal @Entemnein @Cdozo @carpophilus @RTC_Ento @KirkHillier @CarterLab1 @WildEcology @monotomidae Yassss I’m so excited!!!,0.8586820363998413,0.732421875,Monotomidae
825,"In case you were wondering, I have reached the “rehydrate beetles in a college coffee mug”-level of quarantine. The mug seems to work for the situation though. #AmazingBeetles #QuarantineLife #QuarantineScience #StayHome https://t.co/hQEGkYPRAR",-0.989063024520874,0.0,Monotomidae
826,#carabidae you beauty https://t.co/itthtjVsZZ,0.9887313842773438,0.0,Monotomidae
827,@monotomidae Thank you Dr. McElrath!,0.9995393753051758,0.0,Monotomidae
828,@monotomidae @WildSchaubs yikes! that is no good :/,-0.9998120665550232,-0.3,Monotomidae
829,"@WildSchaubs @monotomidae we've got a lot of little branches down,, from what I can see around the neighborhood, I think most of it went south of us. Heard about 1 inch hail in Havana.",-0.9935137629508972,0.052314814814814814,Monotomidae
830,"@RallidaeRule @monotomidae Wind damage in and around Monticello.  Supposedly a tornado touched down just west of us.  Quite a few power poles blown over, lots of limbs down, and a tree down 1 street behind us.  No hail tho!",-0.9968149065971375,-0.23333333333333334,Monotomidae
831,@monotomidae glad the hail missed you all! apparently it was pretty big in some places. thankfully not here.,-0.9930771589279175,0.23125,Monotomidae
832,@DrRossPiper @monotomidae @Keita_Mats what is EVEN going on with... EVERYTHING HERE,-0.9950112104415894,0.0,Monotomidae
833,@dr_firefly @monotomidae @MAndrewJohnston @ageofarthropods please help sharing this news!,0.9922683238983154,0.0,Monotomidae
834,https://t.co/aDTQekWmac https://t.co/o085gsf3mS,-0.9952960014343262,0.0,Monotomidae
835,"Are you hungry? Here's some food for thought: Mordellistena lampros

Link: https://t.co/29p1nTTzpp

Mordellistena lampros is a beetle in the genus Mordellistena of the family Mordellidae. It was described in 1962 by Franciscolo.",-0.9904579520225525,0.0,Mordellidae
836,"@wayneriekhof @americanbeetles @NMNH @JessicaLWareLab @NMNH_Entomology No, no...not just Endomychidae! They can also be pleasing (Erotylidae), dry (Sphindidae), hairy (Mycetophagidae), silken (Cryptophagidae), round (Leiodidae), minute (Corylophidae), minute tree-fungus (Ciidae). Many beetle families have mycophagous members, and I love them all!!!",0.9983200430870056,0.30247395833333335,Mycetophagidae
837,"New CHECKLIST dataset: The first described fossil species of Litargus Erichson (Coleoptera: Mycetophagidae) from Eocene Baltic amber examined with X-ray microtomography, and new records of Crowsonium succinium Abdullah, 1964 (4 species occurrences) https://t.co/zTl7gKfHzX",-0.9151729345321655,0.17424242424242423,Mycetophagidae
838,"The first described fossil species of Litargus Erichson (#Coleoptera: #Mycetophagidae) from Eocene Baltic amber examined with X-ray microtomography, and new records of Crowsonium succinium Abdullah, 1964.
https://t.co/2RQeMNPlsh
#Taxonomy",-0.9413677453994751,0.19318181818181818,Mycetophagidae
839,Mycetophagus quadripustulatus (Mycetophagidae) from the log pile https://t.co/V5b1uXLtxr,-0.9974164962768555,0.0,Mycetophagidae
840,"Tibiae suggests flavimanus, coxites suggest atratus. If all beetles were like Meligethes I think I'd have to find something else to do. Nottinghamshire woodland lockdown exercise! #Coleoptera #Nitidulidae https://t.co/aZ5lO3rRLx",-0.9987114667892456,0.0,Nitidulidae
841,"Nits (Nitidulidae). They're always in a hurry and they never wave hello. Mycetophagids on the other hand: lovely, friendly, polite #beetles. Days of their compost bin lives. https://t.co/Mmx6xNy3nf",0.8269557356834412,0.25,Nitidulidae
842,"[New Publication]
Sayabane (New Series) No. 37 [In Japanese]
68 pages
Issued on Mar. 25th, 2020
Link:
https://t.co/jlLaRUQplT

New papers on Buprestidae, Coccinellidae, Dytiscidae, Elateridae, Hydrophilidae, Nitidulidae and Scarabaeoidea

Many other articles and a website review https://t.co/nNru2khDoz",-0.9050858616828918,0.13068181818181818,Nitidulidae
843,And now back to our regularly scheduled #littlebrownbeetle programming: gorgeous #Nitidulidae for @carpophilus &amp; tiny #Corylophidae for @erotylid (giant mite for scale) https://t.co/1bBem4s5xx,-0.9922090172767639,0.13999999999999999,Nitidulidae
844,New CHECKLIST dataset: Australian Nitidulinae: general review with descriptions of new genera and species (Coleoptera: Nitidulidae) (150 species occurrences) https://t.co/eJOl10CZPL,-0.8849981427192688,0.08068181818181819,Nitidulidae
845,"New CHECKLIST dataset: New records of Nitidulidae and Kateretidae (Coleoptera) from New Brunswick, Canada (98 species occurrences) https://t.co/D2XP4m5bUK",-0.9417444467544556,0.13636363636363635,Nitidulidae
846,"@BritishBugs @martinfowlie I could run to Meligethes at a push, several similar Nitidulidae are quite nice, but anaspis, their shape just doesn't do it for me. Feel a bit like that when I see Lymexylon or Hylocoetus, shapes all wrong🤔",-0.9981274008750916,0.19999999999999998,Nitidulidae
847,Meligethes nigrescens (Nitidulidae) ♂️ (I think) https://t.co/DASN4GJDga,-0.9958656430244446,0.0,Nitidulidae
848,Re-examination of the genus-level #taxonomy of the pollen beetle subfamily Meligethinae – Part 1. 𝘚𝘢𝘨𝘪𝘵𝘵𝘰𝘨𝘦𝘵𝘩𝘦𝘴 Audisio and Cline 2009 and allied genera; with description of a new #genus (Coleoptera: Nitidulidae). Read here: https://t.co/AViZ0PdMkF https://t.co/8c5aCWkYMB,-0.9922542572021484,0.13636363636363635,Nitidulidae
849,@RTarifaM @IMEDEA_UIB_CSIC @Cambio2100 And larvae of Meligethinus pallidulus (Nitidulidae)? Its reproductive cycle in relation with Chamaerops is unclear...,-0.9991649985313416,0.0,Nitidulidae
850,Soronia grisea (Nitidulidae) from last nights torching session 🔦 @LincsNaturalist https://t.co/CZtJWqUzIt,-0.9930019974708557,0.0,Nitidulidae
851,@Savanna___94 Nice! They’re pollen beetles (Nitidulidae). Not possible to give you an ID without seeing a specimen though. The most common one is Brassicogethes aeneus. They love yellow flowers 🌼,0.9889851808547974,0.24166666666666667,Nitidulidae
852,@BritishBugs Me neither! Nitidulidae wouldn't have been my first guess either,-0.9960294961929321,0.25,Nitidulidae
853,New CHECKLIST dataset: Four New Species Of Carpophilus (Ecnomorphus) Motschulsky (Coleoptera: Nitidulidae: Carpophilinae) From The New World (12 species occurrences) https://t.co/tUfr00oZOh,-0.9487443566322327,0.13636363636363635,Nitidulidae
854,@StephenGByrne They're pollen beetles - family Nitidulidae,-0.9486425518989563,0.0,Nitidulidae
855,@Megabunus @StephSkipp Looks like an Oedemeridae (False Blister Beetle) from that angle?   But never seen anything like that before.  Amazing! 😮,0.9813809394836426,0.17500000000000002,Oedemeridae
856,"Revision of the subgenera Stenaxis and Oedemera s. str. of the genus Oedemera (Coleoptera: Oedemeridae)
が見たe.",-0.9913817644119263,0.0,Oedemeridae
857,@Hertsmoths Ischnomera cyanea/caerulea. Need to check claw see: https://t.co/kM4lyeBSom but they always turn out to be cyanea unless you are in Richmond Park or Windsor Great Park.,-0.9848670959472656,0.8,Oedemeridae
858,Look at those legs of this Oedemera nobilis from Germany #InverteFest #Coleoptera #Oedemeridae https://t.co/Zg23Jx36VR,-0.899344801902771,0.0,Oedemeridae
859,I got it to #sing for me! #bessbug #bessbeetle #passalidae #beetle #insect #insectsofinstagram #beetlegram #odontotaeniusdisjunctus #odontotaenius #arthropod #invertebrate #bugworld #bugsarecool https://t.co/99j3FhRLVV,-0.9912778735160828,0.0,Passalidae
860,"Drawing 29: Passalus (Passalus) sp. (Coleoptera: Passalidae), a scarab beetle from Panamá.

[ID: line and colored drawings of an elongate, squarish scarab beetle with elaborate jaws, forelegs, and antennae. The beetle is black with gold hairs and mid/hind tibiae] https://t.co/GyQxhDPsKT",-0.9732027053833008,0.16666666666666669,Passalidae
861,"New CHECKLIST dataset: The Phalacridae (Coleoptera, Cucujoidea) of Canada: new records, distribution, and bionomics with a particular focus on the Atlantic Canadian fauna (21 species occurrences) https://t.co/agHrUAiF60",0.9842488169670105,0.14646464646464644,Phalacridae
862,@Coleopterist @AmaliaBogri @zmuccoleoptera @NHM_Coleoptera @iancbeavis so do I write  Phalacridae  sp??   or  can I plop on a name?,-0.9988948106765747,0.0,Phalacridae
863,"@pogomcl @AmaliaBogri @zmuccoleoptera @NHM_Coleoptera @iancbeavis Yes, related to ladybirds, but family Phalacridae (sometimes called 'smut beetles' because some species are associated with smut fungi). These have larvae developing in flower heads and adults on flowers - as you say, often dandelions",-0.9812113642692566,0.0,Phalacridae
864,"@DrHolly @Bertonemyia @bug_gwen @TheBugChicks It's a glowworm beetle (Phengodidae), I think the genus Phengodes. They prey on millipedes!",-0.9786382913589478,0.0,Phengodidae
865,@GoblinXshredz Look up Phengodidae.  Cool fact: The females and larvae have bioluminescent organs.  Where did u find that?,-0.9708359241485596,0.35,Phengodidae
866,"A New Phengodidae paper
https://t.co/lCyPLqluV5",-0.9863301515579224,0.13636363636363635,Phengodidae
867,"The amazing antennae of a glowworm beetle (Phengodidae sp.)

(Photo: Luisa Marina López Arias)

rt @StrangeAnimaIs https://t.co/7KP0T6tGKw",0.9829857349395752,0.6000000000000001,Phengodidae
868,"Les étonnantes antennes du coléoptère lombric, Phengodidae sp dont les larves ressemblent à des vers luisants.

 (Photo: Luisa Marina López Arias) https://t.co/NAuBg1N3ME",-0.9713867902755737,0.0,Phengodidae
869,"The amazing antennae of a glowworm beetle (Phengodidae sp.)

(Photo: Luisa Marina López Arias) https://t.co/MZQJm2wmiy",0.9934932589530945,0.6000000000000001,Phengodidae
870,"A learning moment here: If you asked me 10mins ago what I think this is, I would say a Phengodid larva (glowworm). 
And it would be the wrong answer.
Stenocladius is genus of true fireflies (Lampyridae) that shares many similarities to Phengodidae. The larvae feed on earthworms! https://t.co/JKfhob599F",-0.9745121598243713,0.15833333333333333,Phengodidae
871,"Photo Credit: Robyn Waayers

Galerita leconteiSource:  https://t.co/0UPwJfCXbZ

Pleocoma australis Source:  https://t.co/5JEML2Rfp0

Polyphylla https://t.co/OjbsLiyKx0 https://t.co/sJAV08dRKw",-0.9809057116508484,0.0,Pleocomidae
872,"Today I was reminded of Prionoceridae, and not knowing how many of these posers are mixed in with Lagriini in the @NMNH collection sent my anxiety through the roof! Guess I have my first curatorial task for when the museum opens back up. @NMNH_Entomology https://t.co/hthgTHzf22",-0.9830337166786194,0.1875,Prionoceridae
873,@mbeisen It looks like a larval form of Psephenidae (Water-penny beetle),-0.997501790523529,0.0,Psephenidae
874,@theognete @CarolineSChaboo I believe that he's the only person in the UK with a private SEM facility in his house - very helpful in lockdown and if you're working on Ptiliidae.,0.8855500817298889,0.06666666666666667,Ptiliidae
875,"#Clambidae &amp; #Ptiliidae, awesome #beetles https://t.co/1uv57P4VrV",-0.9892180562019348,1.0,Ptiliidae
876,New CHECKLIST dataset: A revision of Cissidium Motschulsky (Coleoptera: Ptiliidae) with seventy seven new species (233 species occurrences) https://t.co/puEcbqf7C0,-0.9364306926727295,0.13636363636363635,Ptiliidae
877,"#LiteratureNotice Darby. A revision of Cissidium Motschulsky (#Coleoptera: #Ptiliidae) with seventy seven new species 
https://t.co/PJKB0nCGHO 
#Beetle #Beetles #FeatherwingBeetles #NewSpecies #Taxonomy https://t.co/3Bdq77SjTm",-0.9902865290641785,0.13636363636363635,Ptiliidae
878,"I forgot to address my request to @Coleopterist. Could it be Ptiliidae? It is not documented in the UK, it is from NW Bulgaria but I could not find any sources to start with.",-0.9992507696151733,0.0,Ptiliidae
